,raceId,year,circuitId,driverId,constructorId,laps,fastestLap,fastestLapTime,fastestLapSpeed,first_5_avg_time,last_10_avg_time,lap_position_after_5,lap_position_before_last_10
7885,1041,2020,20,832,1,60,53,1:30.129,205.625,96218.6,90575.7,10,5
7566,1041,2020,20,807,211,60,58,1:30.733,204.256,97893.2,91394.3,17,8
10052,1041,2020,20,849,3,60,39,1:31.377,202.816,98074.2,93206.5,18,12
7723,1041,2020,20,826,213,60,41,1:32.214,200.975,97355.6,93172.7,15,15
6502,1041,2020,20,815,211,60,58,1:29.700,206.608,95789.2,90066.6,8,4
6726,1041,2020,20,817,4,60,53,1:29.584,206.876,95073.2,89994.4,5,3
8039,1041,2020,20,830,9,60,60,1:28.139,210.267,93178.8,89089.4,3,2
8353,1041,2020,20,844,6,60,54,1:30.712,204.303,94967.4,91298.1,4,6
7054,1041,2020,20,154,210,60,54,1:31.562,202.407,98304.6,91908.6,20,9
2276,1041,2020,20,1,131,60,58,1:28.145,210.253,92860.6,88806.9,2,1
9923,1041,2020,20,841,51,60,38,1:30.909,203.861,96638.0,91938.1,11,10
7220,1041,2020,20,825,210,60,37,1:30.456,204.881,97031.2,92801.9,13,11
2709,1041,2020,20,8,51,60,54,1:30.512,204.755,98163.2,91810.4,19,14
8707,1041,2020,20,842,213,60,53,1:30.110,205.668,97167.8,90486.0,14,7
9962,1042,2020,75,841,51,65,46,1:21.893,204.544,89731.0,82400.44444444444,14,15
10082,1042,2020,75,849,3,64,53,1:21.859,204.629,90333.6,82596.0,17,18
8772,1042,2020,75,842,213,65,65,1:20.551,207.952,88626.0,81065.0,9,6
7305,1042,2020,75,825,210,65,63,1:21.460,205.632,90814.8,81699.44444444444,19,17
7795,1042,2020,75,826,213,64,59,1:20.449,208.216,90418.6,82442.875,18,19
7174,1042,2020,75,154,210,65,59,1:21.664,205.118,89932.0,82263.33333333333,15,16
2461,1042,2020,75,1,131,66,63,1:18.750,212.708,86808.4,79602.0,3,1
8138,1042,2020,75,830,9,66,62,1:19.854,209.767,87112.8,80373.2,4,3
8825,1042,2020,75,848,9,65,61,1:19.890,209.673,89209.2,80288.0,11,12
6872,1042,2020,75,817,4,65,61,1:20.906,207.040,88069.2,81082.11111111111,7,9
2927,1042,2020,75,8,51,65,60,1:21.058,206.652,87781.6,81721.77777777778,6,11
8599,1042,2020,75,847,3,65,62,1:20.882,207.101,89532.2,81565.88888888889,13,13
8320,1042,2020,75,839,4,65,61,1:20.859,207.160,89370.2,81122.11111111111,12,8
7985,1042,2020,75,832,1,65,65,1:20.268,208.685,86608.4,81051.77777777778,1,7
8413,1042,2020,75,844,6,66,66,1:20.408,208.322,88150.8,81461.1,8,4
6649,1042,2020,75,815,211,65,49,1:20.802,207.306,92668.0,82164.77777777778,20,5
7494,1042,2020,75,822,131,66,66,1:19.345,211.113,86711.6,80508.6,2,2
6287,1042,2020,75,20,6,65,62,1:20.731,207.489,90011.8,81084.22222222222,16,10
8673,1042,2020,75,846,1,65,65,1:19.360,211.073,87599.2,80568.66666666667,5,14
8810,1043,2020,21,848,9,63,63,1:16.177,231.991,82646.0,103478.6,7,5
6816,1043,2020,21,817,4,63,62,1:17.552,227.878,81837.0,99689.7,4,3
2405,1043,2020,21,1,131,63,63,1:15.484,234.121,80821.2,99259.4,3,1
7444,1043,2020,21,822,131,63,63,1:15.902,232.831,80292.6,99629.9,1,2
6593,1043,2020,21,815,211,63,49,1:18.084,226.325,83479.8,99080.3,11,7
9942,1043,2020,21,841,51,63,61,1:18.794,224.286,84229.8,88620.6,14,11
7134,1043,2020,21,154,210,63,45,1:18.822,224.206,84647.6,88384.4,17,13
6231,1043,2020,21,20,6,63,44,1:17.767,227.248,84376.6,88098.4,15,14
8491,1043,2020,21,840,211,63,46,1:18.360,225.528,91011.4,87478.2,20,15
7768,1043,2020,21,826,213,63,62,1:17.666,227.543,82873.4,97672.8,8,8
8383,1043,2020,21,844,6,63,62,1:18.173,226.067,82477.8,99748.8,6,4
7940,1043,2020,21,832,1,63,62,1:18.118,226.226,83279.4,97915.8,10,9
2873,1043,2020,21,8,51,63,63,1:18.088,226.313,84528.6,88313.5,16,10
10064,1043,2020,21,849,3,63,37,1:18.719,224.499,84810.2,88542.6,18,12
8648,1043,2020,21,846,1,63,63,1:18.069,226.368,83173.6,99262.8,9,6
8700,1044,2020,5,842,213,57,53,1:39.586,192.966,125087.2,100435.33333333331,13,13
8620,1044,2020,5,846,1,58,58,1:36.806,198.508,125405.8,98745.9,15,9
7211,1044,2020,5,825,210,55,45,1:40.948,190.363,123236.0,102185.71428571428,10,18
8547,1044,2020,5,847,3,57,51,1:40.814,190.616,128051.4,103338.66666666669,18,16
6487,1044,2020,5,815,211,58,50,1:40.392,191.417,116598.0,101486.5,2,2
8445,1044,2020,5,840,211,58,55,1:39.921,192.319,115406.2,101398.2,1,8
2255,1044,2020,5,1,131,58,56,1:39.413,193.302,119637.2,100256.5,6,1
7042,1044,2020,5,154,210,49,38,1:43.281,186.063,126707.2,105674.0,17,17
8789,1044,2020,5,848,9,58,54,1:39.099,193.915,119066.6,100713.7,5,6
6082,1044,2020,5,20,6,58,53,1:39.662,192.819,118498.4,100426.6,3,4
7359,1044,2020,5,822,131,57,57,1:38.193,195.704,125599.6,102116.88888888888,16,15
8245,1044,2020,5,839,4,57,55,1:41.006,190.254,128207.6,102104.33333333331,19,11
7874,1044,2020,5,832,1,58,56,1:38.754,194.592,121324.0,99864.4,8,5
8345,1044,2020,5,844,6,58,47,1:39.961,192.242,125213.6,101177.7,14,3
8028,1044,2020,5,830,9,58,53,1:38.431,195.231,118682.6,100458.6,4,7
7715,1044,2020,5,826,213,57,53,1:41.019,190.229,124788.2,102453.33333333331,12,12
6710,1044,2020,5,817,4,58,54,1:40.677,190.875,120157.0,101669.2,7,10
2683,1044,2020,5,8,51,57,57,1:39.743,192.663,121847.2,105634.77777777778,9,14
9910,1045,2020,3,841,51,56,22,1:34.536,206.092,395756.4,109611.33333333331,17,13
6681,1045,2020,3,817,4,57,38,1:32.827,209.887,393261.0,103685.9,8,8
8231,1045,2020,3,839,4,57,37,1:34.354,206.490,392271.2,103020.5,6,10
8609,1045,2020,3,846,1,57,53,1:33.588,208.180,391904.8,104183.9,5,5
6047,1045,2020,3,20,6,56,41,1:33.861,207.575,395183.8,107906.0,15,15
7850,1045,2020,3,832,1,57,46,1:33.411,208.575,393715.0,103448.4,10,7
8686,1045,2020,3,842,213,57,48,1:34.817,205.482,393572.4,103740.6,9,6
7703,1045,2020,3,826,213,56,35,1:34.141,206.957,394002.0,108975.44444444444,11,12
10038,1045,2020,3,849,3,56,39,1:34.591,205.973,394597.2,107390.0,13,16
8006,1045,2020,3,830,9,57,48,1:32.014,211.741,390925.4,105795.7,2,2
2639,1045,2020,3,8,51,56,43,1:33.573,208.213,394443.8,107688.55555555556,12,17
8781,1045,2020,3,848,9,57,41,1:33.684,207.967,391377.4,105415.2,4,4
6462,1045,2020,3,815,211,53,40,1:33.629,208.089,391117.2,95198.5,3,3
2215,1045,2020,3,1,131,57,38,1:32.864,209.803,390554.0,108422.1,1,1
8538,1045,2020,3,847,3,56,47,1:35.042,204.995,394939.8,107721.33333333331,14,14
8334,1045,2020,3,844,6,56,44,1:33.625,208.098,392567.6,110822.22222222222,7,11
7334,1045,2020,3,822,131,57,28,1:33.352,208.706,395523.4,103331.0,16,9
7195,1045,2020,3,825,210,56,29,1:35.241,204.567,396260.6,108270.66666666669,18,18
8535,1046,2020,3,847,131,87,80,0:55.404,230.214,87912.4,58820.8,1,2
7191,1046,2020,3,825,210,87,57,0:57.516,221.760,91988.2,58302.2,12,15
7698,1046,2020,3,826,213,87,80,0:57.001,223.764,89265.4,57435.6,5,9
8427,1046,2020,3,840,211,87,85,0:57.388,222.255,89550.8,57539.0,6,4
6457,1046,2020,3,815,211,87,69,0:56.789,224.599,93331.6,57199.9,18,1
9909,1046,2020,3,841,51,87,56,0:56.887,224.212,92332.6,57841.7,14,13
11490,1046,2020,3,850,210,87,56,0:57.742,220.892,92821.4,58526.4,16,16
2637,1046,2020,3,8,51,87,56,0:57.375,222.305,93044.2,57952.7,17,14
11489,1046,2020,3,851,3,87,56,0:57.392,222.240,92606.8,58069.4,15,17
7851,1046,2020,3,832,1,87,80,0:57.165,223.122,88319.2,57451.2,3,5
8782,1046,2020,3,848,9,87,52,0:57.056,223.548,91638.2,57383.8,11,8
8687,1046,2020,3,842,213,87,53,0:57.220,222.908,89921.8,57785.6,7,10
8232,1046,2020,3,839,4,87,75,0:57.350,222.402,90277.6,57547.1,8,3
7335,1046,2020,3,822,131,87,60,0:56.563,225.497,88170.6,57545.5,2,7
6682,1046,2020,3,817,4,87,57,0:56.979,223.850,88804.0,57445.0,4,6
8610,1046,2020,3,846,1,87,85,0:57.270,222.713,91375.6,57608.3,10,11
6046,1046,2020,3,20,6,87,56,0:56.905,224.141,90899.4,57789.0,9,12
7757,1047,2020,24,826,213,54,47,1:42.704,194.679,105811.0,103364.55555555556,7,11
8570,1047,2020,24,847,3,54,54,1:43.328,193.504,108516.6,104369.33333333331,17,15
8377,1047,2020,24,844,6,54,24,1:41.908,196.200,107119.0,103824.11111111112,13,13
6796,1047,2020,24,817,4,55,55,1:40.926,198.109,106711.2,101718.7,11,7
9938,1047,2020,24,841,51,54,29,1:41.675,196.650,107853.8,103866.33333333331,15,16
8730,1047,2020,24,842,213,55,53,1:42.474,195.116,106195.6,102790.0,9,8
6206,1047,2020,24,20,6,54,37,1:41.475,197.037,106940.2,104198.33333333331,12,14
8642,1047,2020,24,846,1,55,53,1:41.964,196.092,104767.8,102365.4,4,5
2376,1047,2020,24,1,131,55,37,1:41.420,197.144,103846.6,102345.7,3,3
10061,1047,2020,24,849,3,54,49,1:42.497,195.073,109364.0,102911.44444444444,20,17
11491,1047,2020,24,850,210,53,50,1:41.707,196.588,109052.2,107060.125,19,19
7427,1047,2020,24,822,131,55,40,1:41.131,197.707,103203.6,102316.2,2,2
8480,1047,2020,24,840,211,55,41,1:41.866,196.281,106005.4,103458.1,8,9
7926,1047,2020,24,832,1,55,48,1:41.947,196.125,105466.4,102348.8,6,6
2822,1047,2020,24,8,51,54,53,1:42.148,195.739,107368.4,102978.77777777778,14,12
7259,1047,2020,24,825,210,54,50,1:41.999,196.025,108773.4,106041.88888888888,18,18
8806,1047,2020,24,848,9,55,42,1:41.227,197.520,104986.2,101775.2,5,4
8082,1047,2020,24,830,9,55,14,1:40.958,198.046,102686.8,101757.6,1,1
8280,1047,2020,24,839,4,55,47,1:42.894,194.320,106507.2,103056.6,10,10
8773,1051,2021,78,842,213,56,46,1:27.019,222.572,92057.0,91926.22222222222,4,11
10084,1051,2021,78,849,3,50,44,1:28.732,218.275,95088.0,89550.33333333333,18,17
7496,1051,2021,78,822,131,48,39,1:27.246,221.992,93629.0,88740.0,11,12
9964,1051,2021,78,841,51,56,40,1:27.823,220.534,94195.6,93083.33333333331,14,18
8528,1051,2021,78,840,117,57,44,1:27.356,221.713,93549.4,91249.9,10,7
8321,1051,2021,78,839,214,57,46,1:27.061,222.464,92512.4,91335.5,6,6
8140,1051,2021,78,830,9,57,57,1:23.196,232.799,91189.2,91754.9,2,2
11512,1051,2021,78,853,210,55,55,1:27.340,221.754,95781.6,92572.125,20,20
10032,1051,2021,78,852,213,56,50,1:27.043,222.510,93476.0,91538.77777777778,9,14
7986,1051,2021,78,832,6,57,46,1:26.570,223.726,92805.0,91149.1,7,8
6289,1051,2021,78,20,117,56,53,1:26.434,224.078,94711.2,91529.0,17,10
2929,1051,2021,78,8,51,56,53,1:26.358,224.275,93894.6,91145.55555555556,12,16
8674,1051,2021,78,846,1,56,51,1:25.746,225.876,92241.8,93731.22222222222,5,4
6650,1051,2021,78,815,9,57,49,1:25.613,226.227,93016.6,89735.5,8,5
9997,1051,2021,78,854,210,56,46,1:28.412,219.065,95362.6,93035.11111111112,19,19
8415,1051,2021,78,844,6,57,46,1:26.555,223.765,93909.4,91065.9,13,9
6873,1051,2021,78,817,1,56,50,1:27.198,222.115,94463.0,91864.55555555556,16,13
8601,1051,2021,78,847,3,55,55,1:25.768,225.818,94379.0,100285.25,15,15
1331,1051,2021,78,4,214,57,48,1:26.682,223.437,91763.6,90999.1,3,3
2463,1051,2021,78,1,131,57,50,1:25.084,227.633,90431.0,90060.9,1,1
9968,1052,2021,3,854,210,55,38,1:36.134,202.667,130596.2,97497.44444444444,18,18
8429,1052,2021,3,840,117,56,31,1:34.865,205.378,127083.2,96824.8,8,9
9911,1052,2021,3,841,51,55,32,1:35.122,204.823,127655.6,96138.44444444444,10,12
7337,1052,2021,3,822,131,56,56,1:32.090,211.566,126229.2,96705.8,4,3
8688,1052,2021,3,842,213,52,48,1:34.090,207.069,135575.2,94993.5,19,16
7853,1052,2021,3,832,6,56,48,1:34.509,206.151,127233.0,95065.1,9,8
6684,1052,2021,3,817,1,56,36,1:34.932,205.233,126628.0,95644.8,6,7
8007,1052,2021,3,830,9,56,41,1:33.228,208.984,125524.8,94479.0,1,2
8539,1052,2021,3,847,3,55,40,1:35.036,205.008,128310.2,95966.55555555556,13,15
6458,1052,2021,3,815,9,56,44,1:33.970,207.334,128519.4,94630.6,15,6
8235,1052,2021,3,839,214,55,33,1:35.250,204.548,128020.8,96319.66666666669,12,14
8332,1052,2021,3,844,6,56,39,1:34.988,205.112,126143.0,95844.9,3,5
2638,1052,2021,3,8,51,56,45,1:35.192,204.672,127829.2,95645.1,11,11
6048,1052,2021,3,20,117,55,26,1:35.566,203.871,128428.8,97742.88888888888,14,13
10003,1052,2021,3,852,213,56,38,1:34.761,205.603,128815.0,96077.0,16,10
2217,1052,2021,3,1,131,56,44,1:34.015,207.235,125795.4,94735.9,2,1
10040,1052,2021,3,849,3,51,16,1:36.602,201.685,129095.8,102569.0,17,17
8612,1052,2021,3,846,1,56,38,1:34.396,206.398,126403.6,95291.5,5,4
10018,1053,2021,21,852,213,63,49,1:18.334,225.603,140156.4,79009.6,14,13
11502,1053,2021,21,853,210,61,55,1:20.402,219.800,140669.2,83686.0,16,17
9943,1053,2021,21,841,51,62,57,1:19.470,222.378,139942.4,79895.44444444444,13,15
1282,1053,2021,21,4,214,63,62,1:19.417,222.526,140354.0,79762.7,15,11
6594,1053,2021,21,815,9,63,62,1:19.396,222.585,136586.4,79759.9,4,12
2406,1053,2021,21,1,131,63,60,1:16.702,230.403,135921.2,78412.5,2,4
8649,1053,2021,21,846,1,63,63,1:18.259,225.819,138270.8,78751.8,9,2
8384,1053,2021,21,844,6,63,60,1:18.379,225.473,136382.4,78832.2,3,3
7941,1053,2021,21,832,6,63,60,1:18.490,225.154,137843.8,78739.5,8,5
8492,1053,2021,21,840,117,63,59,1:18.782,224.320,137533.6,79591.9,7,7
6233,1053,2021,21,20,117,61,59,1:19.074,223.491,141265.2,80491.625,18,14
8288,1053,2021,21,839,214,63,62,1:19.422,222.512,140940.4,79754.0,17,10
8740,1053,2021,21,842,213,63,52,1:18.994,223.718,137302.0,79524.5,6,8
9984,1053,2021,21,854,210,61,58,1:19.193,223.156,144148.4,80045.0,19,16
2874,1053,2021,21,8,51,63,62,1:18.353,225.548,139638.4,79753.9,12,9
8094,1053,2021,21,830,9,63,60,1:17.524,227.960,135407.2,77918.2,1,1
6817,1053,2021,21,817,1,63,54,1:19.341,222.739,137051.8,79669.7,5,6
8672,1054,2021,75,846,1,66,55,1:21.696,205.038,119285.4,81977.2,6,5
6871,1054,2021,75,817,1,66,64,1:21.987,204.310,121547.6,82423.0,13,10
8414,1054,2021,75,844,6,66,63,1:21.496,205.541,119983.4,82052.6,8,6
8600,1054,2021,75,847,3,65,60,1:22.654,202.661,120749.4,84005.66666666667,11,16
2462,1054,2021,75,1,131,66,47,1:20.933,206.971,118514.4,81379.7,2,1
9996,1054,2021,75,854,210,64,61,1:22.755,202.414,122807.0,84808.25,18,18
7984,1054,2021,75,832,6,66,60,1:22.325,203.471,118943.4,83111.0,4,8
1330,1054,2021,75,4,214,66,66,1:21.032,206.718,121678.0,81615.4,14,9
9963,1054,2021,75,841,51,65,60,1:22.167,203.862,121141.6,82762.22222222222,12,12
10031,1054,2021,75,852,213,65,61,1:22.058,204.133,121932.2,82448.22222222222,15,15
6288,1054,2021,75,20,117,65,60,1:22.416,203.246,120493.2,83259.77777777778,10,13
8319,1054,2021,75,839,214,66,34,1:21.886,204.562,119694.8,82175.5,7,7
7495,1054,2021,75,822,131,66,65,1:19.865,209.738,118244.2,83704.7,1,3
8526,1054,2021,75,840,117,65,59,1:21.970,204.352,122359.4,83183.77777777778,16,14
8139,1054,2021,75,830,9,66,62,1:20.695,207.581,118698.6,83761.6,3,2
11511,1054,2021,75,853,210,64,64,1:23.641,200.270,123277.4,85113.375,19,19
6648,1054,2021,75,815,9,66,55,1:20.643,207.715,119157.0,81959.9,5,4
10083,1054,2021,75,849,3,64,60,1:23.155,201.440,122566.0,85295.125,17,17
8771,1054,2021,75,842,213,66,65,1:22.014,204.243,120256.0,82398.3,9,11
9914,1055,2021,4,841,51,65,42,1:22.802,203.255,88529.0,83735.11111111111,15,16
6467,1055,2021,4,815,9,66,60,1:19.483,211.743,86153.2,83819.2,6,5
10041,1055,2021,4,849,3,65,57,1:22.905,203.003,89469.2,83880.33333333333,19,17
2229,1055,2021,4,1,131,66,54,1:20.665,208.640,84196.2,81574.8,2,2
8337,1055,2021,4,844,6,66,64,1:20.459,209.174,85452.0,84310.4,3,3
8692,1055,2021,4,842,213,65,64,1:21.375,206.820,88026.0,83506.0,13,14
8435,1055,2021,4,840,117,65,47,1:22.607,203.735,87688.6,84457.88888888889,11,12
8543,1055,2021,4,847,3,65,30,1:23.208,202.264,89302.4,86150.22222222222,18,11
6694,1055,2021,4,817,1,66,60,1:21.853,205.612,86007.8,82200.6,5,6
7861,1055,2021,4,832,6,66,53,1:21.568,206.330,86861.2,82204.3,8,7
8239,1055,2021,4,839,214,65,46,1:23.311,202.014,86589.8,85621.77777777778,7,8
11493,1055,2021,4,853,210,64,45,1:24.040,200.261,89751.8,86253.625,20,19
8615,1055,2021,4,846,1,65,56,1:21.279,207.064,87220.0,82879.44444444444,9,9
1061,1055,2021,4,4,214,65,63,1:21.182,207.311,87501.8,87562.22222222222,10,10
8017,1055,2021,4,830,9,66,62,1:18.149,215.357,83883.2,83630.2,1,1
7345,1055,2021,4,822,131,66,65,1:19.430,211.884,85704.4,81467.5,4,4
2654,1055,2021,4,8,51,65,54,1:22.868,203.094,88296.8,84285.33333333333,14,13
6063,1055,2021,4,20,117,65,56,1:22.820,203.211,87882.6,84419.22222222222,12,15
9970,1055,2021,4,854,210,64,54,1:22.637,203.661,89187.2,84553.375,17,18
9972,1056,2021,6,854,210,75,51,1:16.425,157.189,83873.2,77012.0,18,18
6076,1056,2021,6,20,117,78,33,1:15.316,159.503,80699.6,76103.1,7,5
8697,1056,2021,6,842,213,78,71,1:15.412,159.300,79885.8,75750.3,5,6
2673,1056,2021,6,8,51,77,55,1:14.971,160.237,82354.0,76883.88888888889,12,11
11494,1056,2021,6,853,210,75,64,1:16.866,156.287,84034.8,77362.14285714286,19,17
8442,1056,2021,6,840,117,77,74,1:14.674,160.875,81697.8,75710.88888888889,11,8
7871,1056,2021,6,832,6,78,35,1:14.621,160.989,79061.6,75529.1,3,2
2247,1056,2021,6,1,131,78,69,1:12.909,164.769,80224.2,75159.5,6,7
8546,1056,2021,6,847,3,77,59,1:15.539,159.033,83292.6,76798.44444444444,15,14
6707,1056,2021,6,817,1,77,43,1:14.578,161.082,82850.2,77032.33333333333,13,12
10006,1056,2021,6,852,213,77,66,1:14.037,162.259,83662.2,76693.88888888889,17,16
8024,1056,2021,6,830,9,78,58,1:14.649,160.929,78178.6,75476.9,1,1
8618,1056,2021,6,846,1,78,76,1:14.670,160.883,79485.0,75279.4,4,3
1081,1056,2021,6,4,214,77,70,1:15.026,160.120,83198.6,75990.44444444444,14,13
9915,1056,2021,6,841,51,77,41,1:15.331,159.472,81170.8,76945.11111111111,9,10
10044,1056,2021,6,849,3,77,66,1:15.573,158.961,83476.6,76667.66666666667,16,15
6480,1056,2021,6,815,9,78,32,1:14.552,161.138,80974.6,75258.3,8,4
8244,1056,2021,6,839,214,77,41,1:15.316,159.503,81515.6,76951.11111111111,10,9
6644,1057,2021,73,815,9,51,45,1:44.687,206.432,109469.2,329578.8,4,2
6866,1057,2021,73,817,1,51,43,1:45.713,204.428,111777.0,329131.6,12,10
1327,1057,2021,73,4,214,51,42,1:45.624,204.601,110608.2,328732.0,7,11
8597,1057,2021,73,847,3,48,43,1:45.959,203.954,117061.2,122923.0,19,15
7490,1057,2021,73,822,131,51,43,1:45.665,204.521,111326.0,328799.8,10,14
6284,1057,2021,73,20,117,51,41,1:44.890,206.032,110949.8,329375.3,9,4
9959,1057,2021,73,841,51,51,44,1:45.575,204.696,116418.0,328910.8,18,13
2923,1057,2021,73,8,51,51,43,1:45.601,204.645,112856.4,328953.3,14,12
2458,1057,2021,73,1,131,51,43,1:44.769,206.270,108986.6,331260.8,1,3
9994,1057,2021,73,854,210,51,41,1:47.624,200.799,113849.0,328380.8,16,17
8767,1057,2021,73,842,213,51,44,1:45.220,205.386,109811.8,329208.4,5,5
7980,1057,2021,73,832,6,51,42,1:45.700,204.454,110200.0,329188.5,6,9
10079,1057,2021,73,849,3,51,42,1:46.608,202.712,113443.4,328347.7,15,16
8410,1057,2021,73,844,6,51,46,1:45.382,205.071,109088.0,329146.4,2,6
8669,1057,2021,73,846,1,51,41,1:45.326,205.180,111580.0,329055.3,11,8
10029,1057,2021,73,852,213,51,46,1:44.939,205.936,110664.6,329322.4,8,7
8135,1057,2021,73,830,9,45,44,1:44.481,206.839,109151.8,104771.0,3,1
11510,1057,2021,73,853,210,51,40,1:47.747,200.569,114043.8,322531.2,17,18
2887,1058,2021,70,8,51,70,57,1:09.128,224.869,74092.0,69835.44444444444,13,12
1287,1058,2021,70,4,214,70,61,1:09.749,222.867,73048.8,70117.55555555556,7,9
11504,1058,2021,70,853,210,68,39,1:10.951,219.092,74718.0,72395.14285714286,16,17
7949,1058,2021,70,832,6,70,64,1:08.609,226.570,73829.2,69088.77777777778,11,6
6599,1058,2021,70,815,9,71,57,1:07.894,228.956,71793.6,68671.5,4,4
10020,1058,2021,70,852,213,70,41,1:09.650,223.184,73674.4,70028.0,10,10
10070,1058,2021,70,849,3,68,34,1:10.104,221.739,85135.6,71044.42857142857,19,18
6826,1058,2021,70,817,1,70,45,1:09.305,224.295,73458.2,70407.66666666667,9,13
6239,1058,2021,70,20,117,70,64,1:09.821,222.637,73945.8,70555.11111111111,12,11
8101,1058,2021,70,830,9,71,68,1:08.017,228.542,70380.8,69096.6,1,1
2415,1058,2021,70,1,131,71,71,1:07.058,231.811,70816.8,71561.6,2,2
8295,1058,2021,70,839,214,70,70,1:09.576,223.421,74208.6,69987.55555555556,14,15
8497,1058,2021,70,840,117,70,32,1:09.787,222.746,72660.8,70195.66666666667,6,8
8391,1058,2021,70,844,6,70,64,1:08.738,226.145,77338.8,68909.88888888889,18,7
8655,1058,2021,70,846,1,70,65,1:08.903,225.604,71605.2,69153.77777777778,3,5
9947,1058,2021,70,841,51,70,39,1:09.723,222.950,74508.8,70830.66666666667,15,14
7453,1058,2021,70,822,131,71,43,1:08.619,226.537,72053.8,69817.2,5,3
9986,1058,2021,70,854,210,69,57,1:10.005,222.052,74882.8,71028.75,17,16
7961,1059,2021,34,832,6,53,19,1:38.931,212.584,102570.6,99862.3,5,9
10024,1059,2021,34,852,213,52,18,1:38.980,212.479,104825.0,100092.55555555556,16,12
7466,1059,2021,34,822,131,53,19,1:36.960,216.905,101205.0,98866.6,3,2
